0.	0.34256202713007866	-0.1340090698703058	0.	0.
0.01	0.3449593539151482	-0.1309815713864566	8.992806499463768e-14	8.455458555545192e-13
0.02	0.3471678469716194	-0.12792331264856927	1.1659562204613394e-12	4.725109192804666e-13
0.03	0.34919914730651147	-0.12484558607985363	-2.0479173912235638e-12	2.1458390619955026e-12
0.04	0.3510642548040368	-0.12175805206657131	-6.743494651573201e-13	4.401812248033821e-12
0.05	0.3527653033199729	-0.11866566710783388	-3.3004710076056654e-12	1.7195134205394424e-12
0.06	0.35430455911622705	-0.11557323887477722	-2.2732926652224705e-12	2.9451996397256153e-12
0.07	0.3556844264417296	-0.11248549206276337	7.283063041541027e-13	-4.220623850414995e-12
0.08	0.3569077040151143	-0.1094071847331115	-4.384936858059518e-12	4.1175951537297806e-12
0.09	0.3579764689403051	-0.10634240323082622	1.7292833831561438e-12	4.241940132487798e-12
0.1	0.35889358247498926	-0.10329554607457325	5.4365401069844665e-12	7.361222742474638e-12
0.11	0.3596622121350226	-0.10027104459347314	-1.3321788117082178e-11	5.4782844927103724e-12
0.12	0.3602851409730281	-0.0972728432199439	-5.860201213181426e-12	1.2661871551244985e-11
0.13	0.36076540771334287	-0.09430486576496122	7.16138259804211e-12	-1.0516032489249483e-12
0.14	0.3611061442177128	-0.09137090685103999	1.5862866575844237e-12	5.31841237716435e-12
0.15	0.361309552221897	-0.08847529144715693	-1.794120407794253e-13	6.448175327022909e-12
0.16	0.36138176507545694	-0.08561940835724613	5.009326287108706e-13	1.829647544582258e-12
0.17	0.361323426422123	-0.08280881251517869	-1.538147387236677e-11	9.521272659185342e-13
0.18	0.3611387951159486	-0.0800459534227862	-7.778666599733697e-12	1.956479422915436e-11
0.19	0.36083136048746667	-0.07733392133535588	-1.1338485705891799e-11	7.361222742474638e-12
0.2	0.3604046408705113	-0.074675640073254	-3.128164394183841e-12	2.0605739337042905e-12
0.21	0.3598622096145814	-0.07207389037428058	3.1441516057384433e-13	6.7981176243847585e-12
0.22	0.3592076897349994	-0.06953131464317863	-4.984457291357103e-12	5.778488798569015e-12
0.23	0.3584447214793087	-0.0670503934023241	-6.005862474012247e-12	1.580957587066223e-11
0.24	0.35757697686529966	-0.06463346253450553	-1.6141754599630076e-11	1.9687362851072976e-11
0.25	0.3566081666837224	-0.06228272175570737	-2.3598900611432327e-11	4.781774975981534e-11
0.26	0.35554234255579686	-0.06000031790776994	-4.2799541688509635e-11	9.396394773375505e-11
0.27	0.3543825907812508	-0.05778796799590502	-6.349942793804075e-11	1.8145662750157499e-10
0.28	0.35313284432973724	-0.055647385164469654	-1.2114220737657888e-10	3.325570929746391e-10
0.29	0.3517970885317361	-0.053580428084593734	-2.233591089861875e-10	5.92994098269628e-10
0.3	0.3503781221082569	-0.051589326228356214	-3.9192116219055606e-10	1.0423590879327094e-9
0.31	0.3488819910067118	-0.049672789035399845	-6.902425297994341e-10	1.7798083007392052e-9
0.32	0.34731026041873747	-0.04783463624714557	-1.2145893180104395e-9	2.9539535262301797e-9
0.33	0.34566729815238517	-0.04607504680534902	-2.102542140391961e-9	4.859053603922803e-9
0.34	0.3439567749254451	-0.04439493419803853	-3.5316389812578564e-9	7.827017256545332e-9
0.35	0.3421823314981758	-0.042795084448480125	-5.871340746921305e-9	1.2408422733756197e-8
0.36	0.34034759452157104	-0.04127615843140209	-9.582977966715589e-9	1.93148137483945e-8
0.37	0.33845611854360236	-0.03983867861985235	-1.5404769015958664e-8	2.9643864252193453e-8
0.38	0.33651175306020953	-0.03848310848626468	-2.4399970044441943e-8	4.48285550902483e-8
0.39	0.3345173011480007	-0.03720948063642915	-3.808633053381527e-8	6.685277043061433e-8
0.4	0.33247664822124534	-0.03601828419128328	-5.867357444344634e-8	9.840474213262951e-8
0.41	0.33039229284629457	-0.03491030937660877	-8.92092728577154e-8	1.4305703111006096e-7
0.42	0.3282697224852402	-0.03388287662895717	-1.339605066874583e-7	2.0552202251167273e-7
0.43	0.32611021093184966	-0.03293842306688788	-1.987874220787944e-7	2.919738184559151e-7
0.44	0.3239175361459843	-0.03207581410588123	-2.916136576658346e-7	4.103405562005946e-7
0.45	0.32169481932352717	-0.03129468053291529	-4.2314481341065857e-7	5.708038148810601e-7
0.46	0.31944503290113957	-0.030594410150242002	-6.0755542463653e-7	7.86246203698937e-7
0.47	0.3171712676454881	-0.02997472729741313	-8.635822368319168e-7	1.0729223549610367e-6
0.48	0.31487666159813976	-0.029434945931553713	-1.2156806636909323e-6	1.4510491155306227e-6
0.49	0.31256262322307293	-0.028975046147096783	-1.6954688319970046e-6	1.945668003155987e-6
