0.	0.1849364710659709	-0.7925618435789932	0.	0.
0.01	0.16176751517059268	-0.8008891417670392	9.728884364790247e-13	-6.956657472301231e-13
0.02	0.13811657327829052	-0.8085767521628799	3.9039882437919005e-12	-1.2927436898735323e-12
0.03	0.11403866916685351	-0.8156000045763143	7.0071726199216755e-12	5.620948151374705e-12
0.04	0.08958821728609567	-0.8219405756889359	8.091416425770603e-12	-8.263056905377653e-12
0.05	0.06478814884314804	-0.8275753870897748	7.937928092616175e-12	-6.77347067323808e-12
0.06	0.03967284595664483	-0.8324891433150096	3.0309088572266774e-13	3.1818991885756986e-13
0.07	0.014282550715832565	-0.8366355855842728	-3.95516952522712e-13	-3.0548896745585807e-12
0.08	-0.011362056940292187	-0.8400105147510796	9.178546811483557e-12	-4.352296301135539e-12
0.09	-0.03720695600850571	-0.8426008097625672	1.6991852369585558e-11	-3.807287818347049e-12
0.1	-0.06323314616873543	-0.8443637664664079	1.1167122782040906e-11	6.434186516912632e-12
0.11	-0.0893758665694735	-0.8453026043716686	1.6441681349732562e-11	1.4439671680577248e-11
0.12	-0.1155924942633737	-0.8453879398685081	4.2865322402718675e-11	3.981237561845319e-11
0.13	-0.1418697584354956	-0.8446097260182257	1.2254552927970508e-10	1.0026779406757669e-10
0.14	-0.16813842288010034	-0.8429471686315482	3.147954674709297e-10	2.8410640506848495e-10
0.15	-0.19435621778176632	-0.8404005916744337	9.337859374625168e-10	7.079689057221117e-10
0.16	-0.22047467010148222	-0.8369473271213331	2.381877084456363e-9	1.5367653816156235e-9
0.17	-0.24644654442940622	-0.8325971386818762	5.749500958662779e-9	3.2149131135028597e-9
0.18	-0.27221786855845936	-0.8273165646990179	1.3066265180938785e-8	6.240477690155899e-9
0.19	-0.29775005221054124	-0.8211265181841003	2.8274382668502795e-8	1.1358221585489048e-8
0.2	-0.3229787711793635	-0.8140157883518445	5.8587815876531835e-8	1.9450530408526845e-8
0.21	-0.3478581028610592	-0.8059855767049058	1.1666229254858607e-7	3.1121369148401357e-8
0.22	-0.37232715811358624	-0.7970374449572678	2.2403550370420078e-7	4.601235514822832e-8
0.23	-0.396340676622848	-0.7871785805135649	4.1631612796022566e-7	6.148588549415024e-8
0.24	-0.41983621305587937	-0.7764157523915104	7.509754875734131e-7	6.969971722003976e-8
0.25	-0.4427613630668748	-0.7647591329116757	1.3181508315418533e-6	5.321108220712745e-8
