0.	-0.7198615762865277	-0.556169555989128	0.	0.
0.01	-0.7022058975952796	-0.549630889481867	3.599676112742145e-12	-3.764322187294056e-12
0.02	-0.6849313561867361	-0.5430388325449633	-1.9204637879965958e-12	-1.4351853039329399e-12
0.03	-0.668083106728161	-0.5364426549239351	-3.913980251013527e-12	3.7334579872094764e-12
0.04	-0.651731580113319	-0.5299058320771066	6.373679362070561e-12	-1.1146639167236572e-12
0.05	-0.6359123049295514	-0.5233560084475802	3.5821345889530676e-12	2.336020266113792e-12
0.06	-0.6204522269307639	-0.5168715298753285	5.669908986760674e-13	-9.820255719716897e-12
0.07	-0.6054416147148297	-0.5104031079660116	-2.3736568266485847e-13	-8.614775559578902e-12
0.08	-0.590743845207513	-0.5040127253339103	3.804401238483024e-12	2.6980639944440554e-12
0.09	-0.5765167427767397	-0.49763716052418794	-1.3939072118773765e-11	9.386935673205699e-13
0.1	-0.5627236809104826	-0.4912628475279231	-9.460210392830959e-13	-8.387623928740595e-12
0.11	-0.5492015429805589	-0.48498972204068785	-3.289279959517444e-11	-6.757588932870817e-11
0.12	-0.5360748230298972	-0.4787331740515731	-7.489431297358351e-11	-1.9284235319716458e-10
0.13	-0.5233115539916143	-0.4725193430894045	-1.5091161653657537e-10	-5.759619448042486e-10
0.14	-0.5108589400017695	-0.4664092353516549	-2.867748261081715e-10	-1.5234870032188041e-9
0.15	-0.4987313350576752	-0.4603210804255192	-2.883500105355097e-10	-3.828708294850713e-9
0.16	-0.486943889146648	-0.45433561034894215	2.534680798582656e-10	-8.78296385620203e-9
0.17	-0.47543131487184576	-0.44834582484920404	2.4286101463211196e-9	-1.886537859263626e-8
0.18	-0.46424933153206305	-0.4424965732726273	8.694163056155446e-9	-3.820270982890506e-8
0.19	-0.45334393691774133	-0.4366743817090281	2.4051278968428846e-8	-7.337869789569851e-8
0.2	-0.4427201814697929	-0.4309479489225108	5.7705316192091516e-8	-1.3424992717503414e-7
0.21	-0.43237352137641366	-0.42518606148242494	1.2612678512713416e-7	-2.3523320730189923e-7
0.22	-0.42224525700222076	-0.41963097495126894	2.569201004720689e-7	-3.9590850969828395e-7
0.23	-0.4123871642107214	-0.41406648374496124	4.94337951961743e-7	-6.421175269277768e-7
0.24	-0.4028559541829577	-0.4085647128254426	9.070897054597182e-7	-1.0059580374255361e-6
0.25	-0.393471521876841	-0.40314129786649333	1.5982128303004828e-6	-1.5253204638243645e-6
0.26	-0.38427683029559023	-0.39781571577002195	2.7178470609068306e-6	-2.2417672083108187e-6
0.27	-0.37548608668332584	-0.3925423663080572	4.4792307371532836e-6	-3.196674463024074e-6
0.28	-0.3667517209059998	-0.38729519264683626	7.178261559104282e-6	-4.424705545735819e-6
0.29	-0.3583304091677168	-0.382094749215906	0.000011216948858250309	-5.9436751687069744e-6
0.3	-0.3500753906215082	-0.3769610115630711	0.000017131304688500215	-7.740320855043059e-6
0.31	-0.3419516715201633	-0.3719847036764836	0.000025623620261316926	-9.750643104711187e-6
0.32	-0.33410840631314354	-0.3670142490274438	0.00003759965677802013	-0.0000118337098418686
0.33	-0.3264638392442625	-0.36210648949379454	0.000054210805647603166	-0.000013737985340711578
0.34	-0.31893365065339047	-0.35734283194002053	0.00007690115292069422	-0.000015058731405781511
0.35	-0.3116873698007326	-0.3525362718892132	0.00010745976435255766	-0.000015184560848868767
0.36	-0.3045457596144097	-0.347844031332931	0.0001480782379186807	-0.000013233510441135188
