0	0	0
1	-0.050041	0.20745
2	-0.075079	-0.64727
3	-0.49615	-0.44603
4	-0.44809	-0.46302
5	-0.71231	-0.30985
6	-0.46984	-0.31214
7	-0.71575	-0.32501
8	-0.50159	-0.2684
9	-0.62992	-0.40651
10	-0.36252	-0.22952
11	-0.69652	-0.18542
12	-1.0497	-0.34575
13	-0.76993	-1.3565
14	0	-0.3887
15	0	1.6889
16	0	0.29253
17	0	-2.371
18	0	-1.0888
