0	-0.079381	-0.057608
1	-0.09933	0.164
2	-0.06425	-0.63292
3	-0.44439	-0.62872
4	-0.71368	-0.72123
5	-0.92436	-0.63278
6	-0.97845	-0.67667
7	-1.138	-0.71659
8	-1.2099	-0.77517
9	-1.3156	-0.58312
10	-0.86862	-0.080624
11	-0.8542	-2.2548
12	-2.7081	-3.8582
13	-2.7479	4.02
14	0	6.2083
15	0	-7.3501
16	0	-8.0477
