0	-0.19901	-0.35232
1	-0.26451	-0.42036
2	-0.59997	-0.065605
3	-0.55991	0.043083
4	-0.45117	-0.18794
5	-0.6572	-0.31038
6	-0.66161	-0.40839
7	-0.8603	-0.51786
8	-0.94279	-0.63528
9	-0.93098	-1.0238
10	-0.6364	-0.049434
11	-1.1708	1.2335
12	-2.4369	-3.7409
13	-1.6874	-7.8803
14	0	6.3586
15	0	12.041
16	0	-8.3859
17	0	-10.989
